Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default,Loan_annual
34,34869,134402,507,25,1,19.96,60,0.83,3,0,2,0,0,4,0,0,26880
58,18456,135596,518,16,2,10.54,36,0.4,1,0,1,0,0,3,1,0,45198
36,125892,141068,551,74,2,11.47,24,0.21,0,2,0,0,0,3,1,0,70534
22,52944,143113,614,53,3,5.38,36,0.73,2,0,2,1,0,4,1,0,47704
49,70216,25575,754,14,3,20.68,12,0.25,2,0,0,1,1,1,0,0,25575
39,146342,203781,730,81,2,12.02,48,0.16,3,2,0,0,1,0,0,0,50945
23,130863,85709,526,52,4,23.09,48,0.57,0,3,0,0,0,3,1,0,21427
52,57551,240168,719,13,1,19.63,60,0.14,1,0,1,0,0,3,0,1,48033
39,144645,213289,604,48,2,24.59,12,0.42,1,3,0,0,1,4,1,0,213289
18,32963,128554,643,63,3,4.95,60,0.68,0,3,2,1,0,0,0,1,25710
37,120618,166754,619,98,4,4.37,24,0.48,0,0,0,0,1,0,1,0,83377
39,118190,66468,459,64,3,3.9,12,0.32,3,0,1,0,1,4,1,0,66468
65,89176,19322,499,77,1,13.01,24,0.33,1,2,2,0,0,1,1,0,9661
28,41389,80663,466,58,1,14.43,60,0.78,2,2,0,1,1,2,1,0,16132
30,75058,239526,435,80,1,21.08,60,0.31,0,0,2,1,0,2,1,0,47905
59,72113,221949,408,111,3,18.58,60,0.17,1,2,0,1,0,1,1,0,44389
20,56066,80971,460,84,1,17.21,24,0.32,0,2,2,1,0,2,0,0,40485
26,90580,154855,332,71,1,9.91,60,0.5,2,0,0,0,0,1,0,0,30971
29,67294,171379,668,94,2,4.91,12,0.37,0,3,2,1,0,4,0,0,171379
40,83949,116336,409,38,1,16.48,48,0.48,3,1,2,0,0,1,1,0,29084
31,82886,249174,332,109,2,3.47,48,0.47,0,0,2,0,1,4,1,0,62293
50,39452,201135,645,6,1,19.54,12,0.64,2,2,1,0,1,3,1,0,201135
35,116266,68441,414,78,1,8.75,24,0.84,2,2,1,0,1,3,0,0,34220
66,131675,232681,340,119,3,24.6,36,0.55,2,3,2,1,1,1,1,0,77560
58,69670,160831,516,87,2,4.66,36,0.57,1,2,0,1,0,3,1,0,53610
26,45107,81924,371,105,3,23.83,60,0.41,0,3,2,1,0,0,1,1,16384
40,69348,43768,846,0,4,2.12,12,0.74,2,3,1,1,0,1,1,0,43768
27,29516,204084,328,21,4,2.67,48,0.62,2,0,1,1,1,2,1,0,51021
36,21752,139224,758,67,2,23.41,24,0.63,3,1,1,0,0,3,1,0,69612
64,114742,69376,462,103,2,19.27,12,0.49,2,1,2,0,0,0,1,0,69376
22,83048,168242,748,33,1,10.02,36,0.81,2,0,0,0,1,4,1,0,56080
64,47761,170000,773,50,1,3.53,36,0.41,2,2,2,1,0,1,0,0,56666
69,76879,72983,321,83,2,4.03,12,0.45,2,1,2,1,1,3,0,0,72983
40,34942,148821,670,100,2,20.7,24,0.4,1,3,0,1,0,1,1,0,74410
47,80944,89452,492,72,1,8.74,12,0.33,0,1,0,0,1,1,1,0,89452
42,98770,33401,790,44,3,11.64,60,0.76,2,1,1,1,0,2,1,0,6680
45,105111,155585,695,28,2,21.49,60,0.17,0,3,1,1,0,2,1,0,31117
51,131580,37116,459,73,4,23.23,12,0.36,0,1,2,0,0,2,0,0,37116
62,77498,72782,569,84,2,16.87,24,0.26,0,0,1,0,1,3,1,0,36391
65,90846,120303,643,48,1,11.99,60,0.68,0,1,0,0,0,4,0,0,24060
64,91517,110605,582,81,2,5.56,24,0.84,3,1,2,0,0,1,0,0,55302
42,30907,120777,443,71,1,21.1,36,0.73,0,0,0,0,1,3,0,0,40259
27,103119,24487,711,29,3,22.79,48,0.68,1,2,2,1,1,0,0,1,6121
31,104047,163487,433,20,4,4.69,60,0.37,0,0,1,1,0,3,0,0,32697
59,31363,210732,590,80,1,6.87,36,0.28,3,2,1,0,1,4,1,0,70244
63,110667,111406,635,109,2,24.65,24,0.36,3,3,2,0,1,3,1,0,55703
47,109081,64198,588,40,1,6.54,24,0.64,0,3,0,0,1,3,0,0,32099
58,33160,31279,510,39,4,10.62,48,0.43,0,0,2,1,1,4,0,0,7819
42,31697,175655,800,34,4,7.73,36,0.33,0,3,1,1,1,0,1,0,58551
31,124291,41099,831,35,2,23.59,36,0.72,3,2,2,1,0,1,0,0,13699
52,144107,61816,459,65,3,19.54,36,0.44,0,0,2,0,0,1,1,0,20605
69,142523,130027,605,75,1,3.07,60,0.69,0,3,2,0,0,1,1,0,26005
65,47128,107067,306,50,2,14.96,60,0.65,2,3,0,0,0,2,0,0,21413
51,61900,19319,393,39,1,20.82,60,0.51,2,1,1,1,1,3,1,0,3863
27,76836,31969,449,48,2,5.42,36,0.84,0,0,0,0,0,4,0,0,10656
52,57609,195045,721,100,3,14.06,36,0.61,3,3,1,1,0,0,1,0,65015
28,50956,191934,398,57,4,23.0,36,0.78,0,3,1,0,0,1,0,1,63978
28,91233,125540,849,51,2,8.22,60,0.88,0,0,2,1,0,4,0,0,25108
38,104496,88880,327,63,4,8.14,60,0.31,2,0,1,1,1,1,1,0,17776
38,92957,119753,493,13,3,18.57,48,0.57,3,2,2,0,1,2,1,0,29938
39,75556,51993,350,59,3,11.59,60,0.85,1,1,0,0,0,1,0,0,10398
62,53671,120295,718,73,4,16.44,60,0.32,3,1,2,1,0,2,1,0,24059
24,68362,176749,470,85,3,16.5,12,0.85,0,1,1,1,1,2,0,0,176749
34,100554,137392,442,23,4,4.77,48,0.46,1,2,2,1,1,4,1,0,34348
19,79256,70287,395,26,4,3.01,60,0.45,3,3,2,1,0,3,1,1,14057
29,81142,97208,825,29,4,10.09,24,0.75,3,3,2,1,1,4,0,0,48604
59,25791,87988,636,97,3,8.22,36,0.26,3,0,0,1,1,2,1,0,29329
35,119054,174949,820,84,1,14.56,24,0.38,1,2,2,1,0,0,0,0,87474
28,144217,140606,554,79,3,6.72,48,0.73,2,2,2,1,0,3,1,0,35151
33,89280,166268,717,107,2,2.11,36,0.87,1,3,2,0,0,3,1,0,55422
66,134261,57328,440,31,1,22.24,48,0.26,0,3,2,0,1,2,1,0,14332
68,91222,128668,663,49,1,9.2,36,0.43,1,3,0,0,1,3,1,0,42889
35,33667,100950,495,35,3,7.65,48,0.26,0,1,0,1,0,3,1,0,25237
52,57339,89085,544,75,3,14.95,24,0.79,1,2,1,1,0,4,1,0,44542
43,96069,119669,319,39,2,5.75,12,0.75,2,1,1,1,0,0,0,1,119669
33,101880,20835,817,78,3,17.47,24,0.37,2,2,0,0,1,1,0,0,10417
23,97485,199832,704,86,3,11.07,48,0.81,2,0,2,1,0,3,0,0,49958
61,54083,212871,396,36,2,18.91,48,0.59,2,1,1,0,1,4,1,0,53217
60,84417,235285,438,71,3,8.87,24,0.37,3,1,1,1,1,3,0,0,117642
64,72885,77172,404,23,2,16.2,36,0.44,1,0,1,1,1,2,0,0,25724
64,57716,173489,399,62,4,15.6,24,0.76,3,0,2,1,0,1,0,0,86744
65,35936,244581,554,106,4,13.65,12,0.5,3,3,2,0,1,1,1,0,244581
59,122553,152946,750,3,3,10.74,48,0.8,0,0,2,1,1,4,1,0,38236
29,123439,174940,511,47,1,13.4,36,0.27,2,1,0,1,1,2,1,1,58313
30,66031,89471,579,37,2,14.36,24,0.82,2,1,1,0,0,2,1,0,44735
21,137215,205697,435,116,4,18.85,36,0.88,0,3,2,0,0,4,1,0,68565
56,82185,131915,456,4,4,2.61,24,0.4,1,1,0,1,1,2,1,0,65957
19,127540,52044,623,18,2,11.31,12,0.22,1,2,0,1,0,2,0,0,52044
43,129636,5332,842,76,2,9.34,60,0.11,3,3,2,1,0,1,0,0,1066
44,78831,179832,383,105,2,18.0,60,0.45,3,0,2,1,0,1,0,1,35966
44,32808,114677,786,116,4,14.57,36,0.59,0,3,1,0,0,2,1,0,38225
32,20755,222550,404,75,1,15.17,24,0.85,1,1,0,0,0,1,0,1,111275
25,21899,150206,461,83,3,10.29,60,0.9,3,3,0,0,1,4,0,1,30041
24,64104,235412,519,97,1,18.26,24,0.83,2,1,1,1,0,3,0,0,117706
64,121371,129784,541,46,2,23.55,60,0.86,0,1,0,1,1,4,1,0,25956
63,93874,168376,329,72,1,9.83,12,0.51,0,3,0,0,0,0,0,0,168376
57,17193,117309,331,66,3,17.57,36,0.34,1,3,2,1,0,4,1,1,39103
29,110050,92761,607,62,2,24.04,12,0.34,1,3,1,1,1,2,1,0,92761
30,68727,162712,696,81,4,8.14,12,0.48,3,2,0,1,1,3,1,0,162712
60,69901,136086,758,92,3,4.93,24,0.55,2,1,2,1,1,0,0,0,68043
34,101637,183518,468,89,4,18.3,24,0.46,0,0,1,0,1,2,1,0,91759
34,123189,190848,613,13,4,10.83,12,0.21,0,3,2,1,1,1,1,0,190848
53,69334,103468,597,89,4,2.54,36,0.44,3,2,0,0,0,3,0,1,34489
38,111745,223491,695,43,3,9.62,48,0.58,0,1,1,0,0,3,1,0,55872
25,58969,31358,843,35,2,10.68,12,0.67,1,3,2,1,0,4,0,0,31358
22,78076,9670,388,27,3,2.96,48,0.25,2,2,2,0,0,4,1,0,2417
43,103342,25062,667,97,3,5.12,36,0.22,1,2,1,0,1,0,1,0,8354
33,137349,101529,736,107,1,5.75,36,0.29,0,2,0,0,1,1,0,0,33843
53,143916,124604,704,44,1,4.14,36,0.28,2,1,0,0,0,3,1,0,41534
45,137236,116575,465,25,2,15.21,24,0.62,3,2,2,0,0,3,1,0,58287
46,86428,222561,593,56,4,11.48,12,0.86,3,0,1,1,1,3,0,0,222561
64,141735,214773,432,57,3,16.38,12,0.33,1,3,1,0,1,2,1,0,214773
29,26018,58487,699,73,1,6.34,24,0.82,2,0,2,1,1,2,1,0,29243
54,141563,82045,343,67,4,23.89,36,0.76,0,3,0,0,1,4,0,1,27348
47,56069,98133,346,59,2,9.81,12,0.47,3,2,1,0,0,4,0,0,98133
40,23307,236282,678,33,1,4.8,24,0.43,3,3,2,1,0,1,0,0,118141
33,22108,230748,499,75,2,18.6,60,0.13,3,1,2,1,1,3,1,0,46149
31,112779,57882,611,91,3,3.86,36,0.68,0,1,1,0,0,3,0,0,19294
27,133821,25974,602,54,3,4.86,24,0.63,0,1,0,0,0,1,0,1,12987
24,62875,246645,324,43,2,5.13,60,0.42,3,1,1,1,1,2,0,0,49329
62,126947,78021,568,86,1,21.76,12,0.88,1,0,1,1,0,0,0,0,78021
69,94579,37857,395,49,2,4.04,60,0.39,1,0,2,1,0,2,1,0,7571
54,97387,171670,756,110,2,23.27,36,0.76,1,0,2,0,1,0,0,0,57223
46,102699,221265,467,6,4,6.13,60,0.47,3,1,2,1,0,1,1,0,44253
20,86694,101695,823,67,3,16.32,24,0.75,3,2,1,0,1,3,0,1,50847
32,112027,213327,692,52,4,4.45,60,0.14,1,0,0,1,1,1,0,0,42665
53,142579,166228,498,1,1,9.37,36,0.32,3,3,0,1,1,1,1,0,55409
64,86229,95331,633,34,4,15.45,24,0.15,0,2,0,0,1,0,0,0,47665
63,105373,223730,323,44,2,6.76,48,0.77,3,3,0,1,1,2,0,0,55932
69,16202,140758,579,116,1,5.27,48,0.59,0,0,1,0,0,0,0,0,35189
36,96867,212513,713,62,1,4.72,24,0.88,1,0,0,0,0,3,0,0,106256
30,130647,78270,476,118,1,4.95,48,0.77,3,2,0,0,0,4,0,0,19567
59,90085,44078,790,2,4,2.73,24,0.69,0,3,1,0,1,3,1,0,22039
38,120859,95434,480,95,4,8.72,24,0.29,1,1,2,1,0,3,0,0,47717
54,51447,68263,317,42,2,6.52,24,0.14,3,0,2,0,0,0,1,0,34131
44,18148,55438,506,114,1,6.03,12,0.27,0,2,2,1,0,0,1,0,55438
69,81319,187391,772,59,2,24.47,36,0.32,2,3,1,1,0,1,1,0,62463
46,32761,84460,727,24,3,16.36,48,0.5,2,0,0,1,1,3,1,0,21115
37,80423,115429,819,92,3,19.37,24,0.23,0,0,2,1,1,0,1,0,57714
42,147297,91413,388,24,1,20.91,24,0.65,0,2,1,0,0,4,1,0,45706
23,114143,195112,809,88,1,22.9,24,0.81,3,2,1,1,1,4,1,0,97556
53,110203,154626,552,23,1,13.06,60,0.33,0,2,0,1,0,3,1,0,30925
19,90447,110919,650,98,3,24.07,36,0.17,1,0,0,1,0,2,0,0,36973
39,124453,36678,727,90,1,10.57,36,0.73,0,2,1,1,1,0,1,0,12226
49,120213,190187,349,40,1,18.73,36,0.59,2,3,0,1,0,3,0,0,63395
33,48836,148447,516,90,2,10.68,48,0.25,2,0,1,0,1,3,0,0,37111
35,46549,178887,534,3,1,23.06,36,0.74,3,2,1,1,0,1,0,1,59629
22,50618,75116,581,63,3,15.31,12,0.8,2,0,1,0,0,3,1,0,75116
53,30485,170239,845,28,3,17.57,60,0.64,0,3,0,0,0,0,1,0,34047
47,16604,152262,401,41,3,23.58,24,0.56,0,1,1,0,0,1,1,0,76131
62,67675,136046,412,95,1,7.64,12,0.32,1,2,2,0,0,0,1,0,136046
36,102706,127058,626,9,4,13.2,12,0.84,3,3,0,1,1,3,1,1,127058
40,111014,161723,417,0,4,16.91,36,0.57,1,0,0,1,1,3,1,0,53907
51,16688,104189,630,57,1,13.77,60,0.47,3,3,0,1,1,3,1,1,20837
30,25526,223723,411,28,2,21.94,60,0.3,0,0,2,0,0,0,0,0,44744
60,89763,229001,677,20,1,19.95,12,0.19,0,0,0,1,1,3,1,0,229001
46,116397,184068,367,0,1,4.76,24,0.25,1,2,1,1,1,1,0,0,92034
53,121110,72587,417,119,4,4.63,36,0.75,1,1,0,0,1,3,0,0,24195
39,149917,248789,736,39,3,20.7,60,0.21,3,3,2,1,0,1,0,1,49757
69,47409,119065,632,32,4,12.76,12,0.45,1,1,1,1,1,0,1,0,119065
69,146109,110746,703,75,2,24.36,60,0.71,3,1,2,1,0,2,1,0,22149
64,144432,161509,700,91,3,5.15,12,0.36,1,2,1,1,0,3,0,0,161509
53,82999,164372,380,111,1,17.25,48,0.2,0,2,0,1,0,2,1,0,41093
26,107339,29730,811,91,2,14.56,12,0.37,2,2,1,0,1,3,1,0,29730
56,46401,183559,391,93,4,22.31,12,0.51,2,3,2,1,0,4,0,0,183559
68,28833,140514,840,68,4,11.15,12,0.56,3,2,0,0,0,1,0,0,140514
36,63119,108415,315,39,1,9.04,12,0.16,2,3,2,1,1,4,1,0,108415
55,48196,205525,400,110,2,4.69,48,0.31,0,3,2,1,1,0,0,0,51381
23,46170,235922,697,111,4,17.8,60,0.66,1,2,0,0,1,1,1,0,47184
69,148595,15792,784,22,1,12.95,60,0.68,0,1,1,1,1,1,0,0,3158
64,79371,97975,627,85,1,7.85,60,0.59,1,1,2,1,0,3,0,0,19595
32,33150,235802,491,86,4,7.35,60,0.89,2,3,0,1,1,1,0,0,47160
37,117830,86252,705,2,3,10.16,36,0.82,0,3,2,0,0,1,0,0,28750
26,61064,235400,803,6,3,5.67,60,0.69,1,2,2,0,1,3,1,0,47080
49,37998,183875,458,30,1,4.39,48,0.38,1,0,2,1,1,3,1,0,45968
21,109467,69081,693,46,4,20.09,12,0.34,1,3,2,0,0,2,0,1,69081
67,20936,114219,421,32,4,23.24,24,0.15,0,2,2,0,1,1,1,0,57109
35,97334,14757,616,67,2,17.69,36,0.36,1,3,2,0,1,1,1,0,4919
22,75143,147162,582,19,1,6.82,48,0.27,2,3,0,0,0,1,0,1,36790
37,124784,193423,697,27,2,25.0,60,0.42,2,1,0,0,1,0,1,0,38684
40,29316,145146,750,69,3,8.95,36,0.3,2,1,1,1,1,3,0,0,48382
28,52920,42618,794,41,2,6.41,24,0.6,0,3,2,1,1,1,0,1,21309
54,42051,111669,645,56,2,16.57,36,0.83,2,3,2,1,0,4,0,0,37223
39,35175,111743,836,61,2,18.16,60,0.89,2,3,1,0,0,0,1,0,22348
21,122158,134305,660,33,1,10.54,48,0.75,3,2,2,1,1,2,0,0,33576
46,64174,76128,371,12,2,20.49,12,0.11,1,0,2,1,1,0,0,0,76128
61,131838,233198,376,42,1,17.72,60,0.26,1,1,0,1,1,2,0,0,46639
51,148624,122021,463,106,3,17.04,60,0.25,1,2,2,1,1,2,0,0,24404
30,123273,87143,796,69,4,19.68,12,0.39,1,2,1,1,1,2,1,0,87143
59,16990,57519,736,44,2,24.81,60,0.28,1,2,0,0,1,0,0,0,11503
26,60852,107240,613,74,3,21.65,12,0.26,0,1,2,0,1,3,0,1,107240
59,99276,69242,645,87,3,17.47,36,0.66,0,3,0,1,1,4,0,0,23080
48,19047,187562,484,69,1,22.43,48,0.72,3,2,2,1,1,1,1,0,46890
24,126558,206461,435,69,1,9.48,36,0.78,1,2,1,1,1,3,1,0,68820
21,59479,140338,329,0,1,19.06,60,0.84,0,0,1,1,1,0,1,1,28067
36,103827,77880,708,6,2,13.14,24,0.16,1,3,0,1,0,4,1,0,38940
59,116366,12778,822,61,2,8.19,48,0.82,2,2,1,0,1,4,1,0,3194
47,107283,100957,756,47,4,19.48,60,0.16,1,2,1,0,0,4,1,0,20191
48,142740,194774,799,76,2,7.37,60,0.79,3,1,2,0,1,0,0,0,38954
52,80558,167492,510,29,1,5.17,12,0.43,2,1,2,0,0,2,0,0,167492
38,148666,39494,415,19,2,13.76,24,0.13,2,2,0,0,1,2,0,0,19747
48,29131,227528,365,82,2,19.1,60,0.38,2,3,1,1,1,4,0,0,45505
36,30834,154579,488,7,1,2.54,48,0.64,3,0,0,0,1,1,0,1,38644
48,143538,104685,727,5,1,13.43,24,0.84,3,3,0,0,0,1,1,0,52342
49,120926,12257,509,50,1,19.41,36,0.47,3,0,0,0,0,3,0,0,4085
19,49855,6325,750,0,4,7.2,60,0.3,0,3,1,0,0,2,0,1,1265
69,42044,35442,308,43,3,18.03,48,0.52,0,0,1,0,0,3,0,0,8860
27,91763,216237,659,17,3,6.54,24,0.39,0,0,2,0,1,2,0,0,108118
19,24967,50818,536,6,2,10.68,60,0.39,0,0,0,1,0,3,1,0,10163
19,25942,17212,738,85,2,6.4,24,0.23,2,2,2,1,1,1,0,0,8606
41,108848,124547,415,56,3,7.18,36,0.35,2,1,2,1,0,0,1,0,41515
34,74927,96968,821,42,3,11.87,36,0.33,3,2,2,1,0,0,0,0,32322
49,26008,163709,426,95,3,8.29,12,0.59,2,2,1,1,0,0,1,0,163709
33,28077,118244,474,43,4,4.13,60,0.7,3,2,2,1,0,4,0,0,23648
33,146138,184207,812,49,4,13.15,12,0.72,1,1,0,1,1,0,0,0,184207
63,93653,182991,663,74,3,13.76,48,0.19,2,0,1,0,0,0,0,0,45747
56,27894,116697,632,78,1,6.12,60,0.53,1,0,1,1,1,4,1,0,23339
48,123164,141982,425,68,4,11.77,24,0.75,1,3,1,0,1,0,1,0,70991
60,49417,218489,595,54,3,12.61,36,0.14,3,0,2,1,1,1,0,0,72829
41,71476,18220,447,96,3,24.94,48,0.73,3,0,1,0,0,4,0,0,4555
18,32539,7429,678,44,1,4.51,36,0.49,2,2,2,0,1,4,1,0,2476
28,78189,171704,472,69,2,7.07,24,0.43,0,2,0,0,0,0,0,0,85852
38,108618,145164,442,70,4,14.04,60,0.67,2,2,2,0,0,1,1,0,29032
21,90103,32164,749,72,3,20.54,60,0.63,3,1,2,0,1,1,0,0,6432
24,72059,14478,471,48,3,15.68,24,0.68,1,3,0,0,0,3,0,0,7239
43,67950,111631,436,72,3,8.12,48,0.69,1,2,2,0,0,1,0,0,27907
64,43906,65115,441,85,2,23.74,12,0.17,3,0,0,0,1,4,1,0,65115
67,88968,180284,773,67,2,3.33,24,0.29,2,3,2,0,0,4,1,0,90142
29,148747,20714,584,68,4,8.56,48,0.59,3,3,0,0,0,2,1,0,5178
48,134390,183842,718,72,1,23.77,36,0.64,3,0,0,1,0,4,1,0,61280
34,91201,225651,491,18,2,7.51,24,0.23,3,0,0,1,0,3,1,0,112825
50,34591,9543,394,18,1,21.67,48,0.41,0,0,0,1,1,2,1,0,2385
28,28612,131406,839,54,2,23.72,48,0.21,1,1,1,1,1,4,1,0,32851
45,149316,120989,654,40,3,5.32,24,0.41,3,0,1,1,1,3,1,0,60494
49,130568,71072,565,71,3,16.77,36,0.13,2,3,2,1,0,3,1,0,23690
18,91504,42217,715,46,4,3.59,12,0.58,0,2,2,0,1,3,0,0,42217
64,71894,78356,329,65,3,6.98,60,0.59,1,0,2,0,1,3,0,0,15671
45,103506,140135,709,34,3,13.98,36,0.66,1,2,1,1,0,4,0,0,46711
59,80060,15576,454,102,3,15.31,24,0.81,2,3,0,0,0,2,1,0,7788
24,128231,213591,440,37,4,4.14,24,0.27,3,2,0,0,1,2,1,0,106795
19,67978,185986,710,68,4,10.87,36,0.64,3,2,1,0,0,4,1,0,61995
59,98514,64310,712,17,2,19.23,12,0.14,0,3,0,0,0,0,0,0,64310
41,64225,43099,653,79,4,16.45,12,0.84,2,2,0,1,0,2,0,0,43099
21,116432,132808,316,111,1,14.34,48,0.71,1,3,0,1,0,4,0,0,33202
61,36385,140574,779,55,2,5.13,12,0.33,3,3,1,0,1,0,1,0,140574
36,66735,37251,703,15,4,15.94,60,0.83,0,1,1,1,1,4,1,0,7450
43,78277,32228,506,86,1,7.93,60,0.58,2,3,2,0,0,0,0,0,6445
28,18293,180204,549,115,4,2.08,48,0.71,2,1,0,0,1,4,0,0,45051
57,82605,115430,609,77,1,13.39,48,0.47,3,0,1,0,1,1,1,0,28857
67,142179,166131,426,65,4,15.89,12,0.14,3,0,0,0,0,1,0,0,166131
60,130579,176740,549,64,1,5.53,12,0.74,0,0,0,0,0,1,0,0,176740
28,144953,108748,728,55,3,6.81,24,0.62,2,1,0,1,0,1,0,0,54374
62,86015,143596,462,47,2,9.87,24,0.56,3,0,2,1,1,3,0,0,71798
20,82249,109464,698,50,1,3.27,12,0.22,2,1,1,1,0,2,0,0,109464
29,83746,77177,338,6,2,6.05,60,0.15,3,1,0,1,0,3,1,0,15435
20,84944,36295,749,87,3,12.54,60,0.7,0,2,2,0,0,2,0,0,7259
59,118761,244269,432,44,4,19.77,12,0.46,2,1,0,0,1,3,1,0,244269
44,45453,189646,357,111,3,15.41,24,0.43,0,1,0,0,1,2,1,1,94823
66,99174,132008,301,61,4,8.95,36,0.77,3,1,1,0,0,1,0,1,44002
19,48666,199128,541,80,1,12.54,60,0.48,3,0,1,0,0,0,1,0,39825
66,110901,238964,409,27,3,5.95,60,0.77,1,2,1,0,0,0,0,0,47792
33,54806,249750,728,85,3,7.87,48,0.21,0,2,0,0,1,1,1,0,62437
19,16660,35288,736,2,4,10.4,24,0.19,0,3,0,0,1,3,1,1,17644
47,38373,60474,782,59,4,16.26,60,0.62,2,3,1,1,0,3,0,1,12094
37,139741,216412,765,111,2,22.68,60,0.55,0,2,2,0,1,3,0,0,43282
55,146151,57881,734,98,3,18.97,60,0.46,0,0,1,0,1,3,0,0,11576
45,45657,35277,492,106,4,8.66,60,0.85,2,0,0,0,0,3,1,0,7055
42,82347,32868,564,80,1,5.49,24,0.78,1,3,0,1,1,3,0,0,16434
49,54284,184057,693,8,2,22.28,36,0.26,3,2,0,0,1,3,0,0,61352
27,103702,97799,659,71,3,14.73,12,0.16,0,3,1,1,0,0,1,0,97799
59,119091,204475,460,43,4,2.12,24,0.69,3,1,0,0,0,2,0,0,102237
57,137274,204539,556,1,1,16.41,48,0.49,1,0,2,0,1,3,0,0,51134
50,112269,191857,481,30,2,11.4,36,0.24,2,0,0,1,0,1,1,0,63952
30,53779,203627,385,76,1,24.16,36,0.43,1,0,0,1,0,2,0,0,67875
58,60970,60801,535,86,2,24.67,12,0.44,1,2,2,1,0,0,0,0,60801
59,130452,108346,344,98,3,7.03,36,0.21,3,0,1,1,1,3,0,0,36115
64,88499,153980,506,106,1,6.77,12,0.85,3,3,0,0,1,0,1,0,153980
54,48147,49365,783,76,1,15.13,48,0.32,2,1,1,1,1,4,1,0,12341
33,145378,134978,440,1,2,17.49,12,0.71,3,3,0,1,1,4,1,0,134978
62,133220,137032,789,6,3,5.44,12,0.14,0,0,2,0,1,0,1,0,137032
39,103522,30049,676,81,1,8.35,60,0.64,2,3,1,1,0,0,0,0,6009
37,88884,186187,826,105,2,5.98,24,0.42,0,2,0,1,0,0,0,0,93093
67,54457,240015,533,72,3,7.2,24,0.26,0,1,1,1,1,2,1,0,120007
60,111229,246459,838,1,4,2.09,60,0.53,3,0,0,0,0,4,1,0,49291
44,86714,170333,517,42,2,3.24,36,0.15,2,0,1,1,1,3,0,0,56777
58,63181,205016,364,5,3,11.86,24,0.84,1,3,2,0,1,2,0,0,102508
33,99333,96377,391,14,1,16.01,36,0.32,0,2,0,1,1,0,1,0,32125
51,83404,103506,830,100,3,16.08,48,0.21,3,0,2,1,1,0,0,0,25876
49,29767,193348,582,86,4,24.42,12,0.14,0,3,2,1,0,3,0,0,193348
43,138758,113698,503,76,2,5.41,48,0.53,1,1,0,1,1,3,1,0,28424
42,103198,205274,844,57,1,12.37,60,0.57,2,0,2,0,0,3,0,0,41054
19,104024,69628,725,32,1,19.67,36,0.16,1,3,0,0,0,0,1,0,23209
29,20316,193034,718,38,4,22.04,60,0.74,1,0,2,1,1,1,0,1,38606
57,36650,226548,331,113,4,14.41,36,0.26,1,0,2,0,0,0,1,0,75516
26,108397,184883,318,56,4,23.76,12,0.22,1,0,2,1,0,3,0,0,184883
29,92888,106671,401,74,1,21.77,36,0.23,2,1,0,1,0,0,1,1,35557
43,35541,199174,627,42,1,21.51,12,0.63,1,1,0,0,1,4,1,1,199174
26,88364,72194,554,11,2,19.78,60,0.43,2,2,0,0,0,2,1,0,14438
27,87614,137156,353,80,3,10.18,48,0.1,3,3,1,0,0,1,1,0,34289
49,28976,134586,520,92,2,22.36,60,0.5,1,3,1,0,1,1,0,0,26917
51,52936,112273,762,70,1,24.0,48,0.26,2,2,1,0,1,1,0,0,28068
65,140718,140847,842,11,1,15.86,24,0.72,3,2,0,1,0,1,0,0,70423
37,82946,141581,603,6,2,4.22,36,0.17,3,3,2,0,1,1,0,0,47193
56,94242,117618,355,56,3,11.62,12,0.71,0,3,2,1,1,2,1,0,117618
19,37223,238735,605,88,2,14.56,12,0.59,0,0,2,1,1,4,1,0,238735
18,79727,81329,482,27,4,20.77,12,0.6,3,1,1,1,0,3,0,1,81329
68,87877,101463,721,63,1,16.72,48,0.57,2,2,1,0,1,3,0,0,25365
53,87003,31600,814,33,2,18.57,36,0.67,3,1,2,0,0,1,0,0,10533
41,107936,33938,455,96,1,10.17,48,0.22,1,0,0,1,0,1,0,0,8484
44,82722,64100,707,4,3,20.53,24,0.26,3,1,2,1,0,1,1,0,32050
19,41281,75354,593,80,4,11.62,24,0.57,1,3,2,1,0,2,0,0,37677
48,148228,186348,843,44,1,2.09,12,0.78,0,1,0,1,1,2,0,0,186348
31,89666,160773,482,66,4,3.49,12,0.87,3,1,2,0,0,3,0,1,160773
19,67628,58614,711,39,2,14.56,48,0.12,3,2,0,0,0,0,1,0,14653
46,24094,161648,753,70,3,13.2,12,0.14,0,0,2,1,1,1,0,0,161648
32,27368,161901,425,97,1,21.99,60,0.79,0,3,0,0,1,2,1,1,32380
29,135730,91353,685,45,2,16.42,48,0.13,0,0,0,1,1,1,0,1,22838
54,106359,212257,551,104,2,22.61,36,0.4,2,2,1,1,0,1,0,0,70752
45,124422,54293,587,44,1,9.09,36,0.6,1,0,2,1,1,3,1,0,18097
37,101722,32992,824,49,4,9.51,48,0.5,1,3,1,0,0,0,1,0,8248
56,122810,154760,377,59,4,23.72,24,0.54,3,1,2,0,1,2,1,0,77380
41,59287,85722,605,16,4,13.91,48,0.44,2,3,0,0,0,0,1,0,21430
